湖西鄉鼎灣村縣203線7公里200公尺處東向外側車道,2014,1,1,2
湖西鄉湖西村岔路,2014,2,1,2
湖西鄉湖西村岔路,2015,3,0,5
湖西鄉許家村縣203線5公里900公尺處北向外側車道,2014,1,1,0
湖西鄉許家村縣203線5公里900公尺處北向外側車道,2015,1,0,3
馬公市興仁里縣204線4公里300公尺處西向外側車道,2014,1,0,1
馬公市中興里明遠路,2014,7,0,10
馬公市中興里明遠路,2015,2,0,2
馬公市中興里明遠路,2016,2,0,2
馬公市中興里明遠路,2017,1,0,1
西嶼鄉竹灣村澎2號道,2014,1,0,1
馬公市長安里中正路,2014,6,0,7
馬公市長安里中正路,2015,4,0,5
馬公市長安里中正路,2016,8,0,13
馬公市長安里中正路,2017,1,0,2
馬公市西文里縣203線3公里1公尺處東向外側車道,2014,1,0,1
馬公市陽明里陽明路永安街,2014,1,0,1
馬公市陽明里陽明路永安街,2016,2,0,2
馬公市東文里文德路,2014,1,0,1
馬公市案山里文德路大賢街,2014,4,0,4
馬公市案山里文德路大賢街,2015,1,0,2
馬公市案山里文德路大賢街,2016,2,0,2
馬公市陽明里水源路北辰街,2014,2,0,2
馬公市陽明里水源路北辰街,2015,2,0,2
馬公市陽明里水源路北辰街,2016,7,0,12
馬公市光復里新生路,2014,6,0,9
馬公市光復里新生路,2015,1,0,1
馬公市光復里新生路,2016,4,0,4
馬公市光復里新生路,2017,3,0,4
馬公市朝陽里三多路,2014,11,0,15
馬公市朝陽里三多路,2015,11,0,18
馬公市朝陽里三多路,2016,9,0,13
馬公市朝陽里三多路,2017,8,0,10
馬公市陽明里北辰街,2014,2,0,3
馬公市陽明里北辰街,2015,2,0,3
馬公市陽明里北辰街,2016,3,0,3
馬公市陽明里北辰街,2017,7,0,12
馬公市陽明里新營路北辰街,2014,2,0,3
馬公市陽明里新營路北辰街,2015,2,0,3
馬公市陽明里新營路北辰街,2016,1,0,2
湖西鄉城北村澎21號道,2014,4,0,5
馬公市鐵線里縣201線1公里950公尺處北向外側車道,2014,1,0,1
馬公市鐵線里縣201線1公里950公尺處北向外側車道,2015,1,0,1
馬公市鐵線里縣201線1公里950公尺處北向外側車道,2016,1,0,1
馬公市重慶里建國路,2014,1,0,1
馬公市重慶里建國路,2017,1,0,2
馬公市朝陽里光復路,2014,12,0,22
馬公市朝陽里光復路,2015,10,0,12
馬公市朝陽里光復路,2016,8,0,12
馬公市朝陽里光復路,2017,2,0,2
馬公市中興里光復路,2014,5,0,10
馬公市中興里光復路,2015,9,0,12
馬公市中興里光復路,2016,10,0,13
馬公市中興里光復路,2017,3,0,3
馬公市重慶里仁愛路重慶街,2014,2,0,3
馬公市重慶里仁愛路重慶街,2016,3,0,6
馬公市興仁里縣201線000公里050公尺處南向外側車道,2014,1,0,2
湖西鄉隘門村縣204線6公里500公尺處南向外側車道,2014,1,0,2
馬公市陽明里中華路永和街,2014,3,0,5
馬公市陽明里中華路永和街,2015,3,0,3
馬公市朝陽里中華路,2014,11,0,15
馬公市朝陽里中華路,2015,16,0,25
馬公市朝陽里中華路,2016,14,0,17
馬公市朝陽里中華路,2017,2,0,2
馬公市光復里光復路,2014,9,0,13
馬公市光復里光復路,2015,7,0,8
馬公市光復里光復路,2016,6,0,9
馬公市西文里縣203線3公里900公尺處東向外側車道,2014,1,0,1
馬公市西文里縣203線3公里900公尺處東向外側車道,2016,1,0,1
馬公市陽明里光復路北辰街,2014,2,0,3
馬公市陽明里光復路北辰街,2015,1,0,1
