八里區中山路二段252巷,2014,1,1,0
三峽區中正路一段,2014,5,1,4
樹林區中正路前0公尺數新北市樹林區中正路三龍街,2014,3,1,3
土城區中華路一段16巷,2014,1,1,1
林口區文化一路一段,2014,2,1,1
林口區文化一路二段,2014,2,1,1
汐止區中興路前0公尺數新北市汐止區中興路康寧街,2014,4,1,4
三重區重新路三段,2014,8,1,13
新莊區民安西路,2014,37,1,46
新莊區民安西路,2015,37,0,58
新莊區民安西路,2016,39,0,47
新莊區民安西路,2017,37,0,53
五股區疏洪一路,2014,90,2,114
五股區疏洪一路,2015,101,0,142
五股區疏洪一路,2016,89,3,125
五股區疏洪一路,2017,62,2,84
板橋區大觀路一段170巷,2014,1,1,0
五股區成泰路一段98巷,2014,2,1,1
坪林區北宜公路,2014,82,1,97
新店區安祥路69巷,2014,2,1,2
新店區安祥路69巷,2015,1,0,1
新店區安祥路69巷,2016,2,0,3
瑞芳區台二線道路,2014,3,1,3
板橋區文化路二段前0公尺數新北市板橋區文化路二段光武街,2014,1,1,0
汐止區汐萬路三段250巷,2014,1,1,0
三重區重新堤外道路,2014,6,1,5
三重區重新堤外道路,2015,19,0,28
三重區重新堤外道路,2016,21,0,29
三重區重新堤外道路,2017,17,0,31
汐止區汐萬路二段,2014,1,1,0
鶯歌區三鶯橋道路,2014,12,1,13
鶯歌區三鶯橋道路,2015,12,0,17
鶯歌區三鶯橋道路,2016,8,0,12
鶯歌區三鶯橋道路,2017,7,0,9
永和區新北環快道路,2014,11,1,20
永和區新北環快道路,2015,5,0,7
永和區新北環快道路,2016,6,0,9
永和區新北環快道路,2017,12,0,14
土城區中央路四段,2014,7,1,8
五股區台64線道路,2014,4,1,3
樹林區八德地下道路,2014,1,1,0
樹林區八德地下道路,2015,1,0,2
樹林區八德地下道路,2016,2,0,4
樹林區八德地下道路,2017,3,0,3
瑞芳區臺2線道路,2014,19,1,23
瑞芳區臺2線道路,2015,21,1,26
瑞芳區臺2線道路,2016,25,1,43
瑞芳區臺2線道路,2017,14,0,19
淡水區臺2線道路,2014,5,1,9
淡水區臺2線道路,2015,3,0,6
淡水區臺2線道路,2017,2,0,2
五股區凌雲路2段,2014,5,1,5
五股區凌雲路2段,2015,7,0,8
五股區凌雲路2段,2016,17,0,22
五股區凌雲路2段,2017,7,0,11
新莊區新北大道2段,2014,6,1,8
新莊區新北大道2段,2015,10,0,18
新莊區新北大道2段,2016,11,0,16
新莊區新北大道2段,2017,4,0,4
鶯歌區八德路前0公尺數新北市鶯歌區八德路德昌二街,2014,2,1,1
樹林區佳園路2段,2014,9,1,14
樹林區佳園路2段,2015,13,0,15
樹林區佳園路2段,2016,12,0,20
樹林區佳園路2段,2017,9,1,9
板橋區防汛道路,2014,19,1,26
板橋區防汛道路,2015,26,0,37
板橋區防汛道路,2016,9,0,13
中和區中山路3段前0公尺數新北市中和區中山路3段民有街,2014,5,1,4
永和區福和路,2014,76,2,101
永和區福和路,2015,71,0,98
永和區福和路,2016,58,1,78
永和區福和路,2017,60,0,90
八里區關渡橋道路,2014,30,1,46
八里區關渡橋道路,2015,42,0,53
八里區關渡橋道路,2016,42,0,53
八里區關渡橋道路,2017,22,0,29
石門區中央路,2014,2,1,5
石門區中央路,2015,3,0,4
石門區中央路,2016,3,0,3
石門區中央路,2017,1,0,1
土城區金城路2段,2014,83,1,118
土城區金城路2段,2015,79,1,115
土城區金城路2段,2016,99,1,129
土城區金城路2段,2017,55,0,73
三重區三和路3段16巷,2014,2,1,1
林口區忠孝路,2014,8,1,9
林口區忠孝路,2015,13,0,14
林口區忠孝路,2016,17,0,19
林口區忠孝路,2017,26,0,30
中和區中和路,2014,87,1,120
中和區中和路,2015,93,0,125
中和區中和路,2016,94,0,118
中和區中和路,2017,76,1,91
五股區成泰路1段98巷,2014,14,1,14
五股區成泰路1段98巷,2015,10,0,13
五股區成泰路1段98巷,2016,14,1,15
五股區成泰路1段98巷,2017,16,0,19
萬里區臺2線道路,2014,23,3,34
萬里區臺2線道路,2015,23,1,28
萬里區臺2線道路,2016,12,1,21
萬里區臺2線道路,2017,1,0,1
中和區連城路,2014,143,1,179
中和區連城路,2015,162,1,199
中和區連城路,2016,161,1,212
中和區連城路,2017,118,0,141
鶯歌區鶯桃路,2014,28,1,36
鶯歌區鶯桃路,2015,54,0,61
鶯歌區鶯桃路,2016,53,0,63
鶯歌區鶯桃路,2017,56,1,72
土城區擺接堡路,2014,89,1,128
土城區擺接堡路,2015,69,5,83
土城區擺接堡路,2016,93,1,123
土城區擺接堡路,2017,73,1,104
新莊區中正路,2014,493,2,685
新莊區中正路,2015,486,1,653
新莊區中正路,2016,378,1,507
新莊區中正路,2017,166,1,216
板橋區板城路,2014,85,1,108
板橋區板城路,2015,82,0,118
板橋區板城路,2016,89,1,118
板橋區板城路,2017,83,1,108
新莊區新北大道6段,2014,2,1,1
新莊區新北大道6段,2017,1,0,1
新店區新潭路3段1巷,2014,1,1,1
汐止區福德一路前0公尺數新北市汐止區福德一路康寧街,2014,1,1,0
新莊區環河路,2014,64,1,84
新莊區環河路,2015,49,0,62
新莊區環河路,2016,3,0,4
新莊區環河路,2017,5,0,7
鶯歌區尖山路,2014,8,1,7
鶯歌區尖山路,2015,17,1,21
鶯歌區尖山路,2016,22,0,32
鶯歌區尖山路,2017,28,0,39
樹林區柑園街,2014,22,1,25
樹林區柑園街,2015,60,1,76
樹林區柑園街,2016,21,0,26
樹林區柑園街,2017,25,0,36
泰山區大科路,2014,29,1,43
泰山區大科路,2015,39,1,48
泰山區大科路,2016,28,2,29
泰山區大科路,2017,19,0,23
蘆洲區環堤大道路,2014,88,2,126
蘆洲區環堤大道路,2015,52,1,67
蘆洲區環堤大道路,2016,83,1,110
蘆洲區環堤大道路,2017,70,0,93
五股區國道,2014,16,1,21
五股區國道,2015,34,1,52
五股區國道,2016,44,2,70
五股區國道,2017,25,0,35
鶯歌區中山路,2014,27,2,32
鶯歌區中山路,2015,29,0,40
鶯歌區中山路,2016,36,0,50
鶯歌區中山路,2017,38,0,50
五股區民義路1段,2014,29,1,35
五股區民義路1段,2015,24,0,29
五股區民義路1段,2016,25,0,27
五股區民義路1段,2017,22,0,31
泰山區國道,2014,51,1,78
泰山區國道,2015,49,0,84
泰山區國道,2016,49,1,85
泰山區國道,2017,41,3,73
板橋區光復橋路,2014,10,1,16
板橋區光復橋路,2015,6,0,13
板橋區光復橋路,2016,9,0,16
板橋區光復橋路,2017,2,0,2
瑞芳區臺62甲線道路,2014,2,1,3
瑞芳區臺62甲線道路,2015,7,0,8
瑞芳區臺62甲線道路,2016,2,0,2
瑞芳區臺62甲線道路,2017,3,1,3
中和區南山路,2014,36,1,47
中和區南山路,2015,28,0,38
中和區南山路,2016,31,0,40
中和區南山路,2017,36,0,48
新店區新店路,2014,4,1,6
新店區新店路,2015,7,0,9
新店區新店路,2016,10,0,12
新店區新店路,2017,8,0,8
泰山區泰林路3段,2014,27,1,31
泰山區泰林路3段,2015,43,1,50
泰山區泰林路3段,2016,33,1,48
泰山區泰林路3段,2017,23,0,33
泰山區新北大道5段,2014,23,1,29
泰山區新北大道5段,2015,28,0,35
泰山區新北大道5段,2016,41,0,51
泰山區新北大道5段,2017,28,0,35
永和區環河西路2段,2014,61,1,84
永和區環河西路2段,2015,67,0,90
永和區環河西路2段,2016,56,0,68
永和區環河西路2段,2017,43,0,52
土城區中央路2段,2014,31,1,37
土城區中央路2段,2015,36,0,51
土城區中央路2段,2016,31,0,36
土城區中央路2段,2017,39,1,46
深坑區深坑里北深路2段132巷,2014,1,1,0
蘆洲區永樂街,2014,5,1,7
蘆洲區永樂街,2015,10,0,11
蘆洲區永樂街,2016,3,0,3
蘆洲區永樂街,2017,7,0,9
土城區四川路,2014,9,1,12
土城區四川路,2015,11,0,13
土城區四川路,2016,12,0,15
土城區四川路,2017,15,0,17
金山區臺2線道路,2014,9,1,10
金山區臺2線道路,2015,5,0,7
金山區臺2線道路,2016,5,0,8
