頭城鎮濱海路七段,2014,4,3,6
頭城鎮濱海路七段,2015,5,1,5
頭城鎮濱海路七段,2016,9,0,13
頭城鎮濱海路七段,2017,3,1,8
羅東鎮西安里西安街382巷,2014,1,2,0
冬山鄉富英路,2014,10,1,13
冬山鄉富英路,2015,8,0,11
冬山鄉富英路,2016,6,0,8
冬山鄉富英路,2017,2,0,3
礁溪鄉塭底路,2014,6,1,8
礁溪鄉塭底路,2015,4,0,5
礁溪鄉塭底路,2016,4,0,5
礁溪鄉塭底路,2017,1,0,3
頭城鎮台2線129公里900公尺處北向中外車道,2014,1,1,0
礁溪鄉開蘭路,2014,9,1,14
礁溪鄉開蘭路,2015,2,0,3
礁溪鄉開蘭路,2016,3,0,3
礁溪鄉開蘭路,2017,1,0,1
宜蘭市中山路一段,2014,75,1,106
宜蘭市中山路一段,2015,83,0,111
宜蘭市中山路一段,2016,78,1,103
宜蘭市中山路一段,2017,31,0,46
員山鄉粗坑路,2014,1,1,4
員山鄉員山路三段,2014,5,1,9
員山鄉員山路三段,2015,9,0,13
員山鄉員山路三段,2016,15,0,23
員山鄉員山路三段,2017,5,0,6
三星鄉大埔五路,2014,1,1,0
三星鄉大埔五路,2016,1,0,3
蘇澳鎮蘇濱路二段,2014,7,2,9
蘇澳鎮蘇濱路二段,2015,5,1,8
蘇澳鎮蘇濱路二段,2016,10,0,14
蘇澳鎮蘇濱路二段,2017,5,0,6
壯圍鄉永美路一段,2014,2,1,2
壯圍鄉永美路一段,2016,3,0,3
壯圍鄉永美路一段,2017,1,0,1
宜蘭市校舍路,2014,23,1,29
宜蘭市校舍路,2015,17,0,21
宜蘭市校舍路,2016,26,0,36
宜蘭市校舍路,2017,29,0,33
蘇澳鎮南強里南澳路,2014,3,1,2
蘇澳鎮南強里南澳路,2015,1,0,1
礁溪鄉武暖路,2014,13,1,22
礁溪鄉武暖路,2015,9,0,11
礁溪鄉武暖路,2016,9,0,10
礁溪鄉武暖路,2017,6,0,6
員山鄉惠好八路,2014,1,1,0
壯圍鄉大福路三段,2014,19,1,22
壯圍鄉大福路三段,2015,15,0,17
壯圍鄉大福路三段,2016,14,0,16
壯圍鄉大福路三段,2017,1,0,1
宜蘭市泰山路,2014,43,1,57
宜蘭市泰山路,2015,49,0,68
宜蘭市泰山路,2016,55,0,69
宜蘭市泰山路,2017,35,0,43
壯圍鄉中央路三段312巷,2014,1,1,0
蘇澳鎮福德路236巷,2014,1,1,0
蘇澳鎮龍德里自強路,2014,1,1,0
蘇澳鎮龍德里自強路,2015,1,0,1
冬山鄉廣興路682巷,2014,5,1,5
冬山鄉廣興路682巷,2015,3,0,4
冬山鄉廣興路682巷,2016,2,0,2
冬山鄉廣興路682巷,2017,1,0,1
羅東鎮復興路三段,2014,12,1,15
羅東鎮復興路三段,2015,2,0,2
羅東鎮復興路三段,2016,7,0,8
羅東鎮復興路三段,2017,9,0,11
冬山鄉八寶路,2014,4,1,3
冬山鄉八寶路,2017,3,0,4
礁溪鄉中山路二段,2014,22,1,28
礁溪鄉中山路二段,2015,18,0,21
礁溪鄉中山路二段,2016,12,0,13
礁溪鄉中山路二段,2017,9,0,12
冬山鄉萬長春橋與安農二路,2014,1,1,0
宜蘭市梅洲二路,2014,6,1,5
宜蘭市梅洲二路,2015,5,0,10
宜蘭市梅洲二路,2016,8,0,13
宜蘭市梅洲二路,2017,2,0,4
蘇澳鎮台9線110公里700公尺處南向內側車道,2014,2,1,1
蘇澳鎮台9線110公里700公尺處南向內側車道,2015,2,0,3
宜蘭市農權路,2014,4,1,3
宜蘭市農權路,2015,9,0,9
宜蘭市農權路,2016,13,0,19
宜蘭市農權路,2017,12,0,15
員山鄉深洲一路,2014,1,1,1
員山鄉深洲一路,2015,1,0,1
員山鄉深洲一路,2016,2,0,2
壯圍鄉壯圍鄉順和路,2014,1,1,3
蘇澳鎮蘇南里中山路一段,2014,2,1,2
蘇澳鎮蘇南里中山路一段,2015,2,0,2
蘇澳鎮蘇南里中山路一段,2016,2,0,2
蘇澳鎮永榮里馬賽路,2014,1,1,0
南澳鄉台九線124公里400公尺(新澳隧道,2014,1,1,1
宜蘭市大坡路一段98巷,2014,3,1,4
宜蘭市大坡路一段98巷,2015,1,0,2
宜蘭市大坡路一段98巷,2016,1,0,1
宜蘭市大坡路一段98巷,2017,1,0,1
三星鄉三星路四段與月眉街,2014,2,1,4
三星鄉三星路四段與月眉街,2015,1,0,1
三星鄉三星路四段與月眉街,2016,3,0,3
三星鄉大排二路,2014,2,1,1
蘇澳鎮福德路,2014,4,1,5
蘇澳鎮福德路,2015,7,0,9
蘇澳鎮福德路,2016,8,0,10
蘇澳鎮福德路,2017,8,0,11
羅東鎮191甲(南下)迴轉道,2014,1,1,0
礁溪鄉宜蘭縣礁溪鄉林尾路,2014,1,1,0
三星鄉三星路二段與三星路二段99巷,2014,2,1,1
三星鄉三星路二段與三星路二段99巷,2017,1,0,1
蘇澳鎮蘇港路與新興巷,2014,1,1,0
三星鄉中興路,2014,2,2,1
三星鄉中興路,2015,1,0,1
冬山鄉日新路3巷,2014,1,1,0
冬山鄉日新路3巷,2015,1,0,1
冬山鄉日新路3巷,2016,1,0,1
三星鄉大洲路,2014,10,1,11
三星鄉大洲路,2015,10,0,12
三星鄉大洲路,2016,11,0,14
三星鄉大洲路,2017,8,0,9
宜蘭市中山路五段,2014,64,1,93
宜蘭市中山路五段,2015,72,2,99
宜蘭市中山路五段,2016,67,0,93
宜蘭市中山路五段,2017,34,0,43
冬山鄉三堵路,2014,1,1,0
冬山鄉三堵路,2015,1,0,3
冬山鄉三堵路,2017,1,0,1
冬山鄉冬山路二段,2014,20,1,27
冬山鄉冬山路二段,2015,28,0,32
冬山鄉冬山路二段,2016,24,0,31
冬山鄉冬山路二段,2017,10,0,11
礁溪鄉礁溪路四段95號巷,2014,1,0,1
蘇澳鎮江夏路,2014,5,0,7
蘇澳鎮江夏路,2015,5,0,9
蘇澳鎮江夏路,2016,11,0,12
蘇澳鎮江夏路,2017,6,0,8
大同鄉英士村台7甲線1公里500公尺處東向內側車道,2014,1,0,2
頭城鎮武營里協天路,2014,1,0,1
宜蘭市舊城東路,2014,13,0,18
宜蘭市舊城東路,2015,15,0,21
宜蘭市舊城東路,2016,16,0,21
宜蘭市舊城東路,2017,4,0,5
五結鄉親河路一段,2014,22,0,31
五結鄉親河路一段,2015,15,0,18
五結鄉親河路一段,2016,11,0,15
五結鄉親河路一段,2017,5,0,7
蘇澳鎮蘇西里志成路,2014,1,0,1
蘇澳鎮蘇西里志成路,2016,1,0,2
蘇澳鎮蘇西里志成路,2017,1,0,1
蘇澳鎮頂寮里頂寮路18巷,2014,1,0,1
宜蘭市神農路一段,2014,22,0,31
宜蘭市神農路一段,2015,26,0,43
宜蘭市神農路一段,2016,36,0,48
宜蘭市神農路一段,2017,16,0,21
頭城鎮青雲路三段,2014,12,0,16
頭城鎮青雲路三段,2015,35,1,45
頭城鎮青雲路三段,2016,27,1,32
頭城鎮青雲路三段,2017,9,0,11
蘇澳鎮中山路一段,2014,34,0,43
蘇澳鎮中山路一段,2015,31,0,39
蘇澳鎮中山路一段,2016,56,0,66
蘇澳鎮中山路一段,2017,22,0,23
礁溪鄉大忠路一段,2014,1,0,2
宜蘭市新生里環市東路三段,2014,2,0,3
宜蘭市新生里環市東路三段,2015,1,0,1
羅東鎮西安街258巷,2014,1,0,2
冬山鄉美和路一段,2014,8,0,11
冬山鄉美和路一段,2015,6,0,8
冬山鄉美和路一段,2016,10,0,17
冬山鄉美和路一段,2017,2,0,2
羅東鎮博愛路金陵街,2014,1,0,1
冬山鄉冬山路三段,2014,37,0,56
冬山鄉冬山路三段,2015,33,3,43
冬山鄉冬山路三段,2016,30,0,38
冬山鄉冬山路三段,2017,18,0,26
頭城鎮拔雅里復興路,2014,1,0,1
頭城鎮拔雅里復興路,2017,2,0,2
五結鄉利成路二段,2014,13,0,19
五結鄉利成路二段,2015,14,0,22
五結鄉利成路二段,2016,9,0,14
五結鄉利成路二段,2017,9,0,11
宜蘭市中山路二段,2014,54,0,71
宜蘭市中山路二段,2015,58,0,83
宜蘭市中山路二段,2016,65,0,86
宜蘭市中山路二段,2017,15,0,18
羅東鎮維揚路成功街,2014,2,0,2
羅東鎮維揚路成功街,2015,1,0,1
冬山鄉廣興路11巷,2014,4,0,4
冬山鄉廣興路11巷,2015,3,0,4
冬山鄉廣興路11巷,2016,5,0,9
礁溪鄉光武村瑪璘路,2014,1,0,1
壯圍鄉壯濱路三段,2014,1,0,1
壯圍鄉壯濱路三段,2015,1,0,1
壯圍鄉壯濱路三段,2016,7,0,9
五結鄉五結路三段,2014,53,0,63
